decision_id,title,created_at,status,voted_at,objectives,vote_result,option_id,option_label,option_pros,option_cons
42,Mise à disposition des locaux aux salariés en dehors des horaires de bureau,2022-03-23 11:10:06.889009+00,voted,2022-04-12 13:52:57.911908+00,"Autorisons nous nos salariés à utiliser les locaux et certains moyens matériels de Cadoles pour des événements ouverts au public ? Et si oui, quels seraient les éléments ""cadres"" de ce type d'usages ? ","Pour : 6
Contre : 0
Abstention : 0
=> adopté, groupe de travail à constituer pour rédaction de la charte",mDNET9h4cCbFHqD4PeaBkecNTVNiEqEQ8Ho5tbh8zpsuWyynF,Ne pas autoriser les salariés à utiliser les locaux de Cadoles en dehors des horaires de bureau,- Pas de charges supplémentaires pour Cadoles,- Pas de création de lien supplémentaire avec le tissu local
56,Mission communication,2023-03-23 12:53:20.301161+00,voted,2023-05-30 12:56:58.021204+00,"L'un des axe du plan stratégique prévoit un travail approfondi sur la communication de Cadoles.
Nous avons l'opportunité de confier cette mission à Gaelle Jouanne avec qui nous travaillons dans le cadre du projet ARCADE.

Proposition : Mission de 6 mois, 55 jours, pour 11 000€ (à compter du 17/04/23)
Intervention en distanciel à partir du mois d'août. (pour cause de déménagement)
Cette mission aura pour objectifs :
 - état des lieux
 - plan d'action communication avec proposition de budget
 - démarrage des actions prioritaires
 - plan de continuité et passation selon les options choisies pour la suite",,QxMjM9FDC2gCx9ecWMDuiQ69fuThyCRKQfve6d6VQLdDNojTR,Accepter la proposition de Gaelle,"Début d'intervention rapide
Répondre à l'un des axe de la stratégie qui a été votée par les associés
Gaelle est expérimentée et motivée
Gaelle intervient aussi sur le projet ARCADE = cohérence et coordination des actions","Coût pour Cadoles
Pas de mise en concurrence"
56,Mission communication,2023-03-23 12:53:20.301161+00,voted,2023-05-30 12:56:58.021204+00,"L'un des axe du plan stratégique prévoit un travail approfondi sur la communication de Cadoles.
Nous avons l'opportunité de confier cette mission à Gaelle Jouanne avec qui nous travaillons dans le cadre du projet ARCADE.

Proposition : Mission de 6 mois, 55 jours, pour 11 000€ (à compter du 17/04/23)
Intervention en distanciel à partir du mois d'août. (pour cause de déménagement)
Cette mission aura pour objectifs :
 - état des lieux
 - plan d'action communication avec proposition de budget
 - démarrage des actions prioritaires
 - plan de continuité et passation selon les options choisies pour la suite",,kh9dbeZNaiE5j3Smmz2QP3wSBpo9oM1K6AtmBcB5WVnSm1te7,Refuser la proposition de Gaelle,"Coût pour Cadoles
Pas de mise en concurrence","Début d'intervention rapide
Répondre à l'un des axe de la stratégie qui a été votée par les associés
Gaelle est expérimentée et motivée
Gaelle intervient aussi sur le projet ARCADE (cohérence des actions)"
56,Mission communication,2023-03-23 12:53:20.301161+00,voted,2023-05-30 12:56:58.021204+00,"L'un des axe du plan stratégique prévoit un travail approfondi sur la communication de Cadoles.
Nous avons l'opportunité de confier cette mission à Gaelle Jouanne avec qui nous travaillons dans le cadre du projet ARCADE.

Proposition : Mission de 6 mois, 55 jours, pour 11 000€ (à compter du 17/04/23)
Intervention en distanciel à partir du mois d'août. (pour cause de déménagement)
Cette mission aura pour objectifs :
 - état des lieux
 - plan d'action communication avec proposition de budget
 - démarrage des actions prioritaires
 - plan de continuité et passation selon les options choisies pour la suite",,QWusrRnkEpJWCjYTdFndyqi5PdHP5NBmRmER3HsAAYPmmPf1i,Décision,"",""
48,Pérenniser le système d'augmentation liée à l'ancienneté,2022-11-04 10:34:36.021241+00,voted,2022-11-22 13:57:00.738126+00,"Pérennisation de la règle d'augmentation des salaires bruts liés à l'ancienneté :

    +5% si 5 ans d'ancienneté
    +5% si 10 ans d'ancienneté

","Pour : 8
Contre : 0
Abstention : 1",NEhouBzcVCacgpq2Bh77hjyp13tkvRqwbPRFFGvJcG6C8gmJ3,Pérenniser de la règle d'augmentation des salaires bruts liés à l'ancienneté,"Egalité entre les salariés

Valoriser la fidélité et l'ancienneté

Evolution des salaires",Coût
48,Pérenniser le système d'augmentation liée à l'ancienneté,2022-11-04 10:34:36.021241+00,voted,2022-11-22 13:57:00.738126+00,"Pérennisation de la règle d'augmentation des salaires bruts liés à l'ancienneté :

    +5% si 5 ans d'ancienneté
    +5% si 10 ans d'ancienneté

","Pour : 8
Contre : 0
Abstention : 1",PztxdV246gVWAKiAsu6ZcCP1XYtUzNHrfZ4T1ggd4NPhJ2zzF,Ne pas Pérenniser de la règle d'augmentation des salaires bruts liés à l'ancienneté :,Coût,"Egalité entre les salariés

Valoriser la fidéliter et l'ancienneté

Evolution des salaires"
16,Constitution d’un projet opérationnel pour l’activité de formation,2021-02-08 14:57:31.780442+00,draft,"0001-01-01 00:00:00+00","La décision à prendre est celle de cadrer l’activité de formation que Cadoles dispense, notamment pour avoir une meilleure visibilité sur les charges inhérentes à cette activité (achat de matériel pour les classes virtuelles, coûts d’infrastructure, coût de formation, etc.) et les revenus attendus.

Cette décision se concrétise par la fusion de la PR https://forge.cadoles.com/Cadoles/scop-cadoles/pulls/21",,maY2zfH2W48dv1QQTJ92vDwoXXbjwzawRo5nhU14jeVUCyxyg,Constituer l’activité de formation en projet opérationnel,Établir un suivi de l’activité permettant d’en évaluer la profitabilité.,Difficulté à rassembler toutes les activités de formation éparses dans un même projet.
16,Constitution d’un projet opérationnel pour l’activité de formation,2021-02-08 14:57:31.780442+00,draft,"0001-01-01 00:00:00+00","La décision à prendre est celle de cadrer l’activité de formation que Cadoles dispense, notamment pour avoir une meilleure visibilité sur les charges inhérentes à cette activité (achat de matériel pour les classes virtuelles, coûts d’infrastructure, coût de formation, etc.) et les revenus attendus.

Cette décision se concrétise par la fusion de la PR https://forge.cadoles.com/Cadoles/scop-cadoles/pulls/21",,QsNNQJ3h2qEJZhobnrktvQ9WzBXkzbfuQmv25cyC2yFLcrzvh,Ne pas constituer l’activité de formation en projet opérationnel,"","Pas de suivi et pas d’évaluation de l’activité, pas d’investissement pour sa consolidation ou d’éléments subjectifs pour décider de continuer ou d’arrêter."
71,Versement d'une PPV sur l'excercice 24-25,2025-05-13 13:09:43.164506+00,voted,2025-06-03 12:19:03.742316+00,"L'exercice se termine au 30/06/25. Nos résultats prévisionnels basés sur la situation au 31/03 et les prévisions sur le dernier trimestre nous permettent d'envisager le versement d'une prime de partage de la valeur.
L'enveloppe partagée sur l'exercice 23-24 a été au total de 70 000€. (versée en 2 fois)","10 pour
2 contres

accepté",NgMDhbNRgRmtayNJv8NNhUoqUJQK7j4dSfBWgp1co4utviHbi,Versement d'une prime de partage de la valeur d'un montant de 70 000€.," - interresser les salariés au résultats de l'entreprise
 - dispositif d'éxonération interressant (charges et impôt sur le revenu)
 - même montant qu'en N-1", - diminue la part à placer en réserves
43,Recrutement d'un junior pour EOLE 3,2022-04-21 09:07:31.520805+00,voted,2022-05-10 12:47:01.401342+00,"Suite au point réalisé au Rectorat début avril, Luc a demandé la mise à disposition de 2 ETP sur le projet EOLE3 dès que possible. Un recrutement est à envisager rapidement.

Dans un premier temps nous proposons le recrutement d'un junior sur 24 mois max avec un profil système :
Intégrateur EOLE 3 :
Personne agile et libriste
Langage : shell , Python c'est un +
Techniques: Linux, Kubernetes
Base de donnée : Postgresql, MongoDB
Outils : git Helm ","Pour le recrutement
Pour : 7
Contre : 0 
Abstention : 1",PZ4656Yqxzcsnc1yXbChckvo8CWgYArfakqiX8sNVTYrXnjY1,Recruter un junior pour répondre à la demande du Rectorat sur le projet EOLE3,"Répondre favorablement à une demande client

Privilégier des projets à plus forte valeur ajoutée pour nos séniors","Engagement oral de la part du rectorat, leur besoin peut évoluer sans préavis

Difficulté à recruter ce type de profil

Suivi et encadrement d'un junior à assurer

Mise en régie d'un salarié Cadoles
"
43,Recrutement d'un junior pour EOLE 3,2022-04-21 09:07:31.520805+00,voted,2022-05-10 12:47:01.401342+00,"Suite au point réalisé au Rectorat début avril, Luc a demandé la mise à disposition de 2 ETP sur le projet EOLE3 dès que possible. Un recrutement est à envisager rapidement.

Dans un premier temps nous proposons le recrutement d'un junior sur 24 mois max avec un profil système :
Intégrateur EOLE 3 :
Personne agile et libriste
Langage : shell , Python c'est un +
Techniques: Linux, Kubernetes
Base de donnée : Postgresql, MongoDB
Outils : git Helm ","Pour le recrutement
Pour : 7
Contre : 0 
Abstention : 1",NEJgaCrpwyXBmDdnB36rWSheibQiahSYpMiSbLkUG3tbUgPFj,"Envisager d'autres solutions pour répondre à cette demande (peut être mené en paralèle d'un recrutement classique) comme la sous-traitance, partenariat avec débutant-e accepté-e...","Solutions moins engageantes

Engagement financier moindre, au vu du non engagement écrit du rectorat et des risques liés à l'évolution
","Difficulté à trouver le bon profil

Peu de bénéfice financier sur cette solution

"
43,Recrutement d'un junior pour EOLE 3,2022-04-21 09:07:31.520805+00,voted,2022-05-10 12:47:01.401342+00,"Suite au point réalisé au Rectorat début avril, Luc a demandé la mise à disposition de 2 ETP sur le projet EOLE3 dès que possible. Un recrutement est à envisager rapidement.

Dans un premier temps nous proposons le recrutement d'un junior sur 24 mois max avec un profil système :
Intégrateur EOLE 3 :
Personne agile et libriste
Langage : shell , Python c'est un +
Techniques: Linux, Kubernetes
Base de donnée : Postgresql, MongoDB
Outils : git Helm ","Pour le recrutement
Pour : 7
Contre : 0 
Abstention : 1",Rkkcbr78N9GNFonzA4rvfZs8GTRrem5mQ5cL7T5Ez1QoEAJPR,Ne pas répondre à la demande du Rectorat,"Pas de recrutement à faire

","Se priver d'un potentiel CA

Risque de dégrader la relation commerciale"
12,1 - Application du modèle opérationnel,2021-02-01 11:02:52.129394+00,voted,2021-02-22 11:04:53.07186+00,"Selon notre modèle d'organisation (https://forge.cadoles.com/Cadoles/scop-cadoles/src/branch/master/src/organisation), nous devons définir des projets opérationnels pour nos activités. La granularité ""projet"" est variable et correspond à un groupe d'intervenants autour d'unités logiques d'activités. Cela peut correspondre à une mission précise, un contrat en particulier ou un client au global. 

La dernière PR en vigueur concernant ces projets est la suivante : https://forge.cadoles.com/Cadoles/scop-cadoles/pulls/17/files
Elle consiste en la création de deux projets opérationnels, CSS et Développement. Nous proposons de tester une application du modèle sur une granularité plus précise avec 5 projets opérationnels de test représentatifs : 

- EOLE
- MSE
- Support
- EFS
- Infra Cadoles
","    Pour : 9
    Contre : 0 
    Abstention : 3 ",RKWWfqCRV7DeFCbuaxSjCFWgp3edp53rCtMDUb6WSTkcc92qZ,Accepter la proposition,"Permet d'enfin appliquer un modèle décidé il y a longtemps.
Permet de casser la vision actuelle de Cadoles en deux groupes CSS / Dev",Peut soulever de nouvelles problématiques qui entraîneront de potentiels nouveaux travaux autour de notre modèle
12,1 - Application du modèle opérationnel,2021-02-01 11:02:52.129394+00,voted,2021-02-22 11:04:53.07186+00,"Selon notre modèle d'organisation (https://forge.cadoles.com/Cadoles/scop-cadoles/src/branch/master/src/organisation), nous devons définir des projets opérationnels pour nos activités. La granularité ""projet"" est variable et correspond à un groupe d'intervenants autour d'unités logiques d'activités. Cela peut correspondre à une mission précise, un contrat en particulier ou un client au global. 

La dernière PR en vigueur concernant ces projets est la suivante : https://forge.cadoles.com/Cadoles/scop-cadoles/pulls/17/files
Elle consiste en la création de deux projets opérationnels, CSS et Développement. Nous proposons de tester une application du modèle sur une granularité plus précise avec 5 projets opérationnels de test représentatifs : 

- EOLE
- MSE
- Support
- EFS
- Infra Cadoles
","    Pour : 9
    Contre : 0 
    Abstention : 3 ",Qsfbko7WsAwFpXWAJUVHwWj2mXMekyewoJrLxxKjVreDeWnpX,Revoir le modèle opérationnel,Permet de ne pas perdre de temps à appliquer un modèle qui ne conviendrait pas à la majorité,Nécessitera du temps pour retravailler un modèle que nous n'aurons jamais vraiment appliqué
14,2 - Indicateurs des projets opérationnels,2021-02-01 16:08:02.910373+00,voted,2021-02-22 11:05:42.816922+00,"Nous devons décider si nous devons extraire les données permettant le suivi des projets afin d'avoir une meilleur vision sur l'avancée des projets et de leur conformité par rapport à leur budget défini.
","    Pour : 8
    Contre : 0 
    Abstention : 5",RkZ7TjMWDDwE476eHW2CkXLbTNatvEtxnXFy1LsoxXfqpmJVm,"Acceptation de la proposition
Les nouveaux indicateur sont a mettre à jour régulièrement.","Meilleur visibilité de l'avancé des projet et de leur réalisation. Meilleur vision du respect du budget fixé par projet.
",Charge de travail supplémentaire.
14,2 - Indicateurs des projets opérationnels,2021-02-01 16:08:02.910373+00,voted,2021-02-22 11:05:42.816922+00,"Nous devons décider si nous devons extraire les données permettant le suivi des projets afin d'avoir une meilleur vision sur l'avancée des projets et de leur conformité par rapport à leur budget défini.
","    Pour : 8
    Contre : 0 
    Abstention : 5",PCJQZkp8Vxa1ruWZvnSqTGrcVRYXwDLJqrfmxDUA8G7Ny7sDN,Revoir les indicateurs,Mieux préciser les indicateurs.,Retarde l'exécution de la mise en place du modèle opérationnel.
14,2 - Indicateurs des projets opérationnels,2021-02-01 16:08:02.910373+00,voted,2021-02-22 11:05:42.816922+00,"Nous devons décider si nous devons extraire les données permettant le suivi des projets afin d'avoir une meilleur vision sur l'avancée des projets et de leur conformité par rapport à leur budget défini.
","    Pour : 8
    Contre : 0 
    Abstention : 5",jtXyJmX2cmM3iNQeDQSHpmrxbwQzsWhimCiSmShKoPSSWjKR1,Refus de la proposition,Pas de charge supplémentaire de travail,Aucun indicateur ne nous permet d'avoir une vision globale de l'avancé de chaque projet et du respect de leur budget
44,Budget Formations ,2022-05-31 14:20:28.765992+00,voted,2022-06-28 15:20:27.161155+00,"Nous devons voter un budget formations .
  ",,kFPbR2oY4VeBzvWEE1Q14Rkf91ARRbaNzHbkJbMpckBJPduFM,"Budget formation FNE ( + frais annexes)  + contrat pro Cesi (Ludwig)
17 200€ + 3 400€ = 20 600€


","- Prise en charge FNE (formation pure) : 
34 000€ ( 73,3% des formations totales)
- Reste à charge entreprise formation pure : 12 400€ ( 26,7% des formations totales)
- Prise en charge OPCO : 75% de la formation de Ludwig ( qui se termine en mars 2023)
- Formation pour tous les collaborateurs Cadoles",- coût engagé par Cadoles
44,Budget Formations ,2022-05-31 14:20:28.765992+00,voted,2022-06-28 15:20:27.161155+00,"Nous devons voter un budget formations .
  ",,khL7ixPPLBnmXeotoAtvFaZnaQaXgx7UdYiyZksQQJKAafKJq,"Budget formation FNE + contrat pro CESI ( Ludwig) + un autre alternant éventuel
17 2000€ + 3 400€ + 5 000€ = 25 600€","- Prise en charge de l'OPCO d'une partie de l'alternance (pour un alternant estimé à un coût de 1250€ par trimestre en plus pour Cadoles)
- Formation pour tous les collaborateurs Cadoles",- coût engagé par Cadoles
17,A - Participer à une formation Communication,2021-03-22 14:39:50.371703+00,voted,2021-05-17 09:36:15.972849+00,Participer tous ensemble (et ou par demi groupes) à une formation sur le thème de la communication,"Pour : 11
Contre : 1
Abstention : 0
=>Proposition adoptée",NE1PnNPz1ATggnyuyEBMF4sybwqAmjjDTA2L3FTVQuqvCxdz5,Organiser une formation communication,"Facilier la communication et les échanges

Raviver la cohésion d'équipe

Favoriser l'intégration de Céline et Charles
","

"
17,A - Participer à une formation Communication,2021-03-22 14:39:50.371703+00,voted,2021-05-17 09:36:15.972849+00,Participer tous ensemble (et ou par demi groupes) à une formation sur le thème de la communication,"Pour : 11
Contre : 1
Abstention : 0
=>Proposition adoptée",PdvePuMfGYe9ax6GEbkxfcuYAYHNEGwRHQpbX1TN1JZo6FTJY,Ne pas organiser ce type de formation,"Pas de coût

Pas d'investissement individuel

Pas de temps disponible

Pas ou peu d'intérêt aux yeux du groupe

Trop difficile à mettre en oeuvre avec la situation actuelle (individuelle, sanitaire)
",""
18,3 - Référent projet & technique,2021-03-23 15:56:01.288538+00,voted,2021-05-17 09:37:20.049351+00,"Mise en conformité du rôle ""référent projet"" :
- intégration du rôle de référent technique
- retrait de la plannification des tâches (au sens schedule)
- suppression de la fiche ""referent_technique""

# Rappel du texte actuel 

Le **référent de projet** est en charge de la bonne conduite du projet dont il a la charge.

Il assure la bonne communication entre les intervenants et planifie les tâches pour mener à bien le projet en accord avec le [coordinateur d'activité](../organisationnel/coordinateur_activite.md).

Il s'assure également que les intervenants ont à leur disposition l'ensemble des éléments nécessaires à la réalisation du projet dans de bonnes conditions.

Planifier les tâches implique la création de celles ci dans l'outil de planification et leur affectation aux différents intervenants du projet.

# Texte proposé 

Le **référent de projet** est en charge de la bonne conduite du projet dont il a la charge.

Il communique ses besoins en ressources au coordinateur d'activités en accord avec le budget associé au projet.

Il assure la bonne communication entre les intervenants, affecte les tâches (techniques, forge, ...) et donne les recommendations techniques pour mener à bien le projet.

Il s'assure également que les intervenants ont à leur disposition l'ensemble des éléments nécessaires à la réalisation du projet dans de bonnes conditions.

# La PR
https://forge.cadoles.com/Cadoles/scop-cadoles/pulls/23/files","Pour : 12
Contre : 0
Abstention : 0
=>Proposition adoptée, PR à valider par Emmanuel",PYY3JdL84LuvB7d4CPMRT2JbShh8uUK9r3Dd47eYjWoZuU9ag,Accepter les modifications,adapter cette fiche pour qu'elle soit plus proche de la réalité,ne pas apporter de modification au document
18,3 - Référent projet & technique,2021-03-23 15:56:01.288538+00,voted,2021-05-17 09:37:20.049351+00,"Mise en conformité du rôle ""référent projet"" :
- intégration du rôle de référent technique
- retrait de la plannification des tâches (au sens schedule)
- suppression de la fiche ""referent_technique""

# Rappel du texte actuel 

Le **référent de projet** est en charge de la bonne conduite du projet dont il a la charge.

Il assure la bonne communication entre les intervenants et planifie les tâches pour mener à bien le projet en accord avec le [coordinateur d'activité](../organisationnel/coordinateur_activite.md).

Il s'assure également que les intervenants ont à leur disposition l'ensemble des éléments nécessaires à la réalisation du projet dans de bonnes conditions.

Planifier les tâches implique la création de celles ci dans l'outil de planification et leur affectation aux différents intervenants du projet.

# Texte proposé 

Le **référent de projet** est en charge de la bonne conduite du projet dont il a la charge.

Il communique ses besoins en ressources au coordinateur d'activités en accord avec le budget associé au projet.

Il assure la bonne communication entre les intervenants, affecte les tâches (techniques, forge, ...) et donne les recommendations techniques pour mener à bien le projet.

Il s'assure également que les intervenants ont à leur disposition l'ensemble des éléments nécessaires à la réalisation du projet dans de bonnes conditions.

# La PR
https://forge.cadoles.com/Cadoles/scop-cadoles/pulls/23/files","Pour : 12
Contre : 0
Abstention : 0
=>Proposition adoptée, PR à valider par Emmanuel",P76NH86w8rL5wQEVL523qjhJB9UA3SBRENRWeazcH2Aqg7b2N,Refuser les modifications,ne pas modifier le document,maintenir un décalage entre la description de ces fiches et la réalité
45,Aménagement bureaux du fond,2022-05-31 14:23:59.986433+00,voted,2022-06-14 12:39:01.562462+00,"Les bureaux du fond ne sont pas attrayants, manquent de lumière et sont isolés.

Des travaux pour créer un espace unique plus accessible sont envisagés : 
 - un grand espace de travail, mais à taille raisonnable
 - gain de place avec la suppression d'une partie du couloir
 ","Pour S.Estivalet : 8
Pour rien : 1",m8NontCu5ooSQX74fgSke5AUVH4kJjEveWdsb8e5aowgeiJrW,Accepter le devis C2P (4 635€ HT hors reprise de sol),"Prestataire ayant fait le cloisonnement lors des travaux initiaux
Bureau plus agréable avec 3 fenêtres, entrée située après la cuisine
Gain de place (suppression d'une partie du couloir)",Tarif élevé hors reprise du sol
45,Aménagement bureaux du fond,2022-05-31 14:23:59.986433+00,voted,2022-06-14 12:39:01.562462+00,"Les bureaux du fond ne sont pas attrayants, manquent de lumière et sont isolés.

Des travaux pour créer un espace unique plus accessible sont envisagés : 
 - un grand espace de travail, mais à taille raisonnable
 - gain de place avec la suppression d'une partie du couloir
 ","Pour S.Estivalet : 8
Pour rien : 1",NfT66jmGrm3PWncHNDAgqXiXV4JP2jSe1eTCGqmVihwPum6cw,Accepter le devis de S. Estivalet ( 3 390€ avec reprise de sol incluse),"Devis moins cher
Bureau plus agréable avec 3 fenêtres, entrée située après la cuisine
Gain de place (suppression d'une partie du couloir)",Pas spécialisé dans les cloisons mobiles
45,Aménagement bureaux du fond,2022-05-31 14:23:59.986433+00,voted,2022-06-14 12:39:01.562462+00,"Les bureaux du fond ne sont pas attrayants, manquent de lumière et sont isolés.

Des travaux pour créer un espace unique plus accessible sont envisagés : 
 - un grand espace de travail, mais à taille raisonnable
 - gain de place avec la suppression d'une partie du couloir
 ","Pour S.Estivalet : 8
Pour rien : 1",PznCKfDYwcFgxqy1CwYWbzxkwR54e53TKweyoYhwcDtBe667J,Ne rien faire,Pas de coût supplémentaire,""
20,1 - Coordinateur d'activité,2021-03-25 07:55:59.630949+00,voted,2021-05-17 09:36:51.292892+00,"Mise en conformité du rôle ""coordinateur d'activité"" :
    
    - suppression de la notion d'élection
    - ajout du suivi
    - refaire les liens

# Rappel du texte actuel
    
Le **coordinateur d'activité** est en charge de l'organisation et l'affectation des équipes aux différents projets liés à une même activité. 

Il veille à la planification des projets et la bonne répartition des moyens humains pour l'accomplissement du travail au sein de son activité.

Il veille également au suivi commercial en collaboration avec les [référents commerciaux](../projet/referent_commercial.md).

Il est élu lors d'une assemblée collective. Une reconduction tacite est applicable en l'absence de nouveau candidat.

> TODO: Quid du lien entre le responsable du personnel et le coordinateur d'activité ? Quels sont les éléments qui se récoupent ?

# Texte modifié 

Le **coordinateur d'activité** est en charge de l'organisation, l'affectation et le suivi des actions de son équipe dans les différents projets (opérationnels, R&D, ...) et la vie de l'entreprise.

Il veille à la planification des projets et la bonne répartition des moyens humains pour l'accomplissement du travail au sein de son activité en collaboration avec les [référents de projets](../projet/referent_projet.md).

Il réalise le suivi des actions :
- de son activité
- du temps collaborateur

# Répartition des équipes :

## Équipe CSS

Coordinateur d'activité : crappeneau
Administrateur : bbohard
Administrateur : egarette
Administrateur : lseys
Administrateur : pcaseiro
Administrateur : vfebvre

## Équipe DEV

Coordinateur d'activité : afornerot
Développeur : afornerot
Développeur : bgaude
Développeur : cmsassot
Développeur : mlamalle
Développeur : tcornaut
Développeur : wpetit

# La PR :

https://forge.cadoles.com/Cadoles/scop-cadoles/pulls/22","Pour : 12
Contre : 0
Abstention : 0
=>Proposition adoptée, PR à valider par Emmanuel",mDGEzTtng3KfvVv34pbPVYLNjokVGCsTzjxi2n9fdUeygo7Jf,Accepter la modification,Adapter cette fiche pour qu'elle soit plus proche de la réalité,Ne pas apporter de modification au document
20,1 - Coordinateur d'activité,2021-03-25 07:55:59.630949+00,voted,2021-05-17 09:36:51.292892+00,"Mise en conformité du rôle ""coordinateur d'activité"" :
    
    - suppression de la notion d'élection
    - ajout du suivi
    - refaire les liens

# Rappel du texte actuel
    
Le **coordinateur d'activité** est en charge de l'organisation et l'affectation des équipes aux différents projets liés à une même activité. 

Il veille à la planification des projets et la bonne répartition des moyens humains pour l'accomplissement du travail au sein de son activité.

Il veille également au suivi commercial en collaboration avec les [référents commerciaux](../projet/referent_commercial.md).

Il est élu lors d'une assemblée collective. Une reconduction tacite est applicable en l'absence de nouveau candidat.

> TODO: Quid du lien entre le responsable du personnel et le coordinateur d'activité ? Quels sont les éléments qui se récoupent ?

# Texte modifié 

Le **coordinateur d'activité** est en charge de l'organisation, l'affectation et le suivi des actions de son équipe dans les différents projets (opérationnels, R&D, ...) et la vie de l'entreprise.

Il veille à la planification des projets et la bonne répartition des moyens humains pour l'accomplissement du travail au sein de son activité en collaboration avec les [référents de projets](../projet/referent_projet.md).

Il réalise le suivi des actions :
- de son activité
- du temps collaborateur

# Répartition des équipes :

## Équipe CSS

Coordinateur d'activité : crappeneau
Administrateur : bbohard
Administrateur : egarette
Administrateur : lseys
Administrateur : pcaseiro
Administrateur : vfebvre

## Équipe DEV

Coordinateur d'activité : afornerot
Développeur : afornerot
Développeur : bgaude
Développeur : cmsassot
Développeur : mlamalle
Développeur : tcornaut
Développeur : wpetit

# La PR :

https://forge.cadoles.com/Cadoles/scop-cadoles/pulls/22","Pour : 12
Contre : 0
Abstention : 0
=>Proposition adoptée, PR à valider par Emmanuel",NJtvVYFRWpca7V8ZVZpoXRK2hBjsbTW6udS7o33L7jQ7qGiN4,Refuser la modification,Ne pas modifier le document,Maintenir un décalage entre la description de ces fiches et la réalité
26,"Création projet opérationnel ""Site Web""",2021-06-15 06:40:33.598326+00,draft,"0001-01-01 00:00:00+00","Ce DAD a pour but de créer le projet opérationnel  : ""Site Web"", qui sera lié à la maintenance du site web de cadoles.
En suivant le modèle suivant : https://forge.cadoles.com/Cadoles/scop-cadoles/src/branch/master/src/organisation/fiche-projet/fiche_projet_exemple.md

PR associée : https://forge.cadoles.com/Cadoles/scop-cadoles/pulls/25",,kFb4C9mvCQQQDGT7KL4gvJ6jPr3NcvXJXTsUqFLtZiRW6nFQH,"Création du projet opérationnel ""Site Web"" tel qu'il est proposé dans la PR https://forge.cadoles.com/Cadoles/scop-cadoles/pulls/25","- Fixer un budget
- Normaliser la maintenance, mise à jour de contenu (ce qui n’est plus le cas actuellement)
- Montrer que la société est toujours active
","- Budget alloué
- Temps nécessaire pour la maintenance du site
"
26,"Création projet opérationnel ""Site Web""",2021-06-15 06:40:33.598326+00,draft,"0001-01-01 00:00:00+00","Ce DAD a pour but de créer le projet opérationnel  : ""Site Web"", qui sera lié à la maintenance du site web de cadoles.
En suivant le modèle suivant : https://forge.cadoles.com/Cadoles/scop-cadoles/src/branch/master/src/organisation/fiche-projet/fiche_projet_exemple.md

PR associée : https://forge.cadoles.com/Cadoles/scop-cadoles/pulls/25",,PddNf2C9eJjZ6cV4G7WvJNANtgZArSCniR75UUD7iErL2EYwL,"Rejeter la création du projet opérationnel ""Site Web"" tel qu'il est proposé",- Pas de budget alloué ,"-  Pas de temps dédié
- Actions sur le site pas normalisées, "
32,Internalisation de la compta,2021-10-19 14:59:26.869075+00,voted,2021-11-18 16:26:22.137867+00,"Dans le cadre d'une démarche personnelle de formation (financement CPF), Céline a démarré une formation en comptabilité et gestion. (DCG)
Cette nouvelle compétence en cours d'acquisition pourrait permettre d'internaliser une partie de notre comptabilité, à savoir la tenue de compte et les déclarations de TVA.
La réalisation des payes et le bilan resteraient de la compétence du Cabinet Mazars.
Notre comptable propose un accompagnement pour faciliter et sécuriser cette transition. Il est nécessaire de prévoir une formation à leur logiciel (Cegid mis à dispo en mode saas). Pour l'accompagnement et la formation, il propose 10 jours de formation, soit 7 500€. (Financement OPCO possible à hauteur de ?? €)
Objectif de calendrier : 
 - de janvier à fin juin : accompagnement et formation Mazars, saisie avec le comptable
 - tenue de compte et déclarations TVA en autonomie par Céline (supervision Mazars)
","        pour : 10
        contre : 0
        abstention : 0

La convention de formation sera signée rapidement pour un début de formation en janvier.",PzhT1PAs3MTmrHu3JcR9XDVbRti155sz7PTVYpHr4thgiDy9r,Internaliser la compta,"Se réapproprier notre saisie comptable, faciliter la tenue des indicateurs
A terme diminuer la facture Mazars (- 2000€/an)
Permettre l'évolution d'une salariée","Coût de l'accompagnement (7 500€ - OPCO)
Manque expérience de Céline"
32,Internalisation de la compta,2021-10-19 14:59:26.869075+00,voted,2021-11-18 16:26:22.137867+00,"Dans le cadre d'une démarche personnelle de formation (financement CPF), Céline a démarré une formation en comptabilité et gestion. (DCG)
Cette nouvelle compétence en cours d'acquisition pourrait permettre d'internaliser une partie de notre comptabilité, à savoir la tenue de compte et les déclarations de TVA.
La réalisation des payes et le bilan resteraient de la compétence du Cabinet Mazars.
Notre comptable propose un accompagnement pour faciliter et sécuriser cette transition. Il est nécessaire de prévoir une formation à leur logiciel (Cegid mis à dispo en mode saas). Pour l'accompagnement et la formation, il propose 10 jours de formation, soit 7 500€. (Financement OPCO possible à hauteur de ?? €)
Objectif de calendrier : 
 - de janvier à fin juin : accompagnement et formation Mazars, saisie avec le comptable
 - tenue de compte et déclarations TVA en autonomie par Céline (supervision Mazars)
","        pour : 10
        contre : 0
        abstention : 0

La convention de formation sera signée rapidement pour un début de formation en janvier.",RKWVLqprKK3ZMxfV18PRqX4ccfs5C7KheRQ5ZfpFaRSMWg1ek,Ne pas internaliser la compta,"Coût de l'accompagnement (7 500€ - OPCO)
Manque d'expérience de Céline",""
